tb	bw	0.001590
tb	bp	0.003180
tb	br	0.074722
tb	bs	0.015898
tb	bx	0.001590
tb	by	0.017488
tb	bz	0.001590
tc	cj	0.001756
tc	ci	0.021071
tc	ch	0.388938
tc	co	0.200176
tc	cn	0.007024
tc	cm	0.014047
tc	cl	0.050922
tc	cc	0.004390
tc	cb	0.007902
tc	ca	0.096576
tc	cg	0.004390
tc	cf	0.003512
tc	ce	0.030729
tc	cd	0.007024
tc	cz	0.001756
tc	cy	0.001756
tc	cs	0.014925
tc	cr	0.032485
tc	cq	0.000878
tc	cp	0.006146
tc	cw	0.000878
tc	cv	0.001756
tc	cu	0.015803
tc	ct	0.006146
tc	c.	0.063213
tc	c-	0.007902
tc	c$	0.002634
tc	c3	0.000878
tc	c1	0.001756
tc	c4	0.002634
ta	aa	0.005690
ta	ac	0.037696
ta	ab	0.037518
ta	ae	0.002667
ta	ad	0.028094
ta	ag	0.037340
ta	af	0.012624
ta	ai	0.042141
ta	ah	0.006223
ta	ak	0.028450
ta	aj	0.002845
ta	am	0.033428
ta	al	0.178343
ta	ao	0.014580
ta	an	0.087838
ta	aq	0.001422
ta	ap	0.025427
ta	as	0.048542
ta	ar	0.134068
ta	au	0.010313
ta	at	0.078592
ta	aw	0.003734
ta	av	0.007290
ta	ay	0.008001
ta	ax	0.012624
ta	az	0.002489
ta	a-	0.008357
ta	a.	0.098506
ta	a1	0.001245
ta	a0	0.000356
ta	a3	0.000356
ta	a2	0.001778
ta	a5	0.000356
ta	a4	0.000533
ta	a7	0.000178
ta	a6	0.000178
ta	a8	0.000178
t8	8.	0.176471
t8	8g	0.058824
t8	8d	0.058824
t8	88	0.235294
t8	82	0.058824
t8	8p	0.058824
t8	81	0.058824
t8	86	0.117647
t8	80	0.117647
t8	85	0.058824
t9	9j	0.076923
t9	9.	0.076923
t9	99	0.307692
t9	98	0.153846
t9	91	0.076923
t9	95	0.153846
t9	97	0.153846
--	-g	0.041667
--	--	0.083333
--	-8	0.125000
--	-5	0.125000
--	-7	0.041667
--	-1	0.208333
--	-p	0.208333
--	-s	0.083333
--	-j	0.041667
--	-x	0.041667
t7	7o	0.100000
t7	7.	0.400000
t7	77	0.100000
t7	76	0.200000
t7	75	0.100000
t7	70	0.100000
t4	45	0.025000
t4	48	0.050000
t4	49	0.050000
t4	46	0.025000
t4	4w	0.025000
t4	4u	0.125000
t4	4r	0.050000
t4	4s	0.075000
t4	41	0.050000
t4	4.	0.100000
t4	4l	0.100000
t4	4m	0.025000
t4	4j	0.025000
t4	4h	0.050000
t4	4i	0.050000
t4	4f	0.075000
t4	4d	0.025000
t4	4c	0.075000
t5	59	0.100000
t5	54	0.050000
t5	57	0.050000
t5	56	0.050000
t5	51	0.100000
t5	5.	0.550000
t5	5h	0.050000
t5	5d	0.050000
t2	24	0.500000
t2	25	0.020000
t2	26	0.020000
t2	2w	0.010000
t2	20	0.070000
t2	2r	0.020000
t2	22	0.040000
t2	23	0.010000
t2	2u	0.020000
t2	2s	0.020000
t2	2d	0.020000
t2	2p	0.010000
t2	2f	0.020000
t2	2e	0.010000
t2	2t	0.010000
t2	2b	0.010000
t2	2c	0.020000
t2	2m	0.020000
t2	2.	0.120000
t2	2h	0.020000
t2	21	0.010000
t3	38	0.029412
t3	3-	0.029412
t3	32	0.058824
t3	30	0.088235
t3	36	0.441176
t3	35	0.029412
t3	3t	0.058824
t3	3.	0.088235
t3	3m	0.029412
t3	3l	0.029412
t3	3a	0.029412
t3	3d	0.029412
t3	3g	0.029412
t3	3n	0.029412
t0	00	0.700000
t0	01	0.100000
t0	07	0.100000
t0	05	0.100000
t1	11	0.117647
t1	10	0.196078
t1	13	0.019608
t1	12	0.039216
t1	15	0.019608
t1	14	0.039216
t1	17	0.019608
t1	16	0.058824
t1	19	0.078431
t1	18	0.039216
t1	1f	0.019608
t1	1i	0.019608
t1	1k	0.019608
t1	1n	0.039216
t1	1p	0.019608
t1	1.	0.254902
t.	.h	0.004089
t.	.i	0.041434
t.	.j	0.011585
t.	.k	0.002044
t.	.l	0.005861
t.	.m	0.007905
t.	.n	0.064877
t.	.o	0.034755
t.	.a	0.010358
t.	.b	0.012539
t.	.c	0.630912
t.	.d	0.034346
t.	.e	0.014856
t.	.f	0.015947
t.	.g	0.018809
t.	.x	0.000273
t.	.y	0.000136
t.	.z	0.000273
t.	.p	0.014038
t.	.q	0.000136
t.	.r	0.043478
t.	.s	0.009132
t.	.t	0.010086
t.	.u	0.006133
t.	.v	0.004361
t.	.w	0.001636
-4	4.	0.333333
-4	4-	0.166667
-4	4r	0.166667
-4	43	0.166667
-4	48	0.166667
-7	7c	0.111111
-7	7o	0.111111
-7	7.	0.222222
-7	7-	0.111111
-7	77	0.111111
-7	7u	0.111111
-7	72	0.111111
-7	7p	0.111111
t-	-e	0.048780
t-	-d	0.041812
t-	-g	0.033101
t-	-f	0.041812
t-	-a	0.066202
t-	-c	0.073171
t-	-b	0.029617
t-	-m	0.067944
t-	-l	0.034843
t-	-o	0.059233
t-	-n	0.027875
t-	-i	0.064460
t-	-h	0.026132
t-	-k	0.006969
t-	-j	0.010453
t-	-u	0.020906
t-	-t	0.071429
t-	-w	0.036585
t-	-v	0.012195
t-	-q	0.001742
t-	-p	0.060976
t-	-s	0.114983
t-	-r	0.024390
t-	-y	0.001742
t-	-x	0.003484
t-	-z	0.003484
t-	-1	0.006969
t-	-3	0.006969
t-	-2	0.001742
-1	11	0.200000
-1	10	0.228571
-1	12	0.114286
-1	14	0.057143
-1	1w	0.028571
-1	18	0.028571
-1	1c	0.057143
-1	17	0.028571
-1	1-	0.028571
-1	1m	0.028571
-1	1o	0.028571
-1	1.	0.171429
-0	00	0.500000
-0	01	0.250000
-0	06	0.250000
-3	39	0.050000
-3	30	0.100000
-3	36	0.500000
-3	3i	0.050000
-3	3.	0.100000
-3	3-	0.050000
-3	3l	0.050000
-3	3a	0.050000
-3	3d	0.050000
-2	24	0.230769
-2	25	0.038462
-2	20	0.307692
-2	21	0.038462
-2	2c	0.076923
-2	2-	0.153846
-2	2.	0.153846
-9	9d	0.333333
-9	94	0.333333
-9	9.	0.333333
-8	80	0.500000
-8	8.	0.166667
-8	88	0.166667
-8	8-	0.166667
f0	0n	0.250000
f0	08	0.250000
f0	0.	0.250000
f0	0e	0.250000
f1	11	0.031250
f1	1p	0.031250
f1	13	0.031250
f1	14	0.062500
f1	16	0.062500
f1	18	0.031250
f1	1d	0.031250
f1	1a	0.031250
f1	1c	0.062500
f1	1t	0.062500
f1	1f	0.031250
f1	1i	0.031250
f1	1.	0.406250
f1	1-	0.062500
f1	1n	0.031250
f2	24	0.230769
f2	25	0.076923
f2	2p	0.153846
f2	23	0.076923
f2	2x	0.076923
f2	2b	0.153846
f2	20	0.076923
f2	2o	0.076923
f2	2j	0.076923
f3	3q	0.100000
f3	30	0.100000
f3	36	0.200000
f3	35	0.100000
f3	3.	0.100000
f3	3m	0.100000
f3	31	0.100000
f3	3d	0.200000
f4	4w	0.100000
f4	4t	0.100000
f4	4u	0.200000
f4	43	0.100000
f4	4.	0.300000
f4	4c	0.100000
f4	4a	0.100000
f5	5t	0.083333
f5	57	0.083333
f5	5p	0.083333
f5	5m	0.166667
f5	5.	0.416667
f5	5h	0.083333
f5	54	0.083333
f6	60	0.250000
f6	6s	0.250000
f6	64	0.250000
f6	66	0.250000
f7	73	1.000000
f8	86	0.166667
f8	88	0.166667
f8	81	0.166667
f8	8.	0.333333
f8	8-	0.166667
f9	91	1.000000
f-	-e	0.031250
f-	-d	0.062500
f-	-g	0.062500
f-	-f	0.031250
f-	-a	0.015625
f-	-c	0.031250
f-	-b	0.031250
f-	-m	0.093750
f-	-l	0.046875
f-	-o	0.015625
f-	-n	0.046875
f-	-i	0.046875
f-	-h	0.046875
f-	-j	0.015625
f-	-t	0.171875
f-	-w	0.031250
f-	-v	0.046875
f-	-1	0.031250
f-	-p	0.015625
f-	-s	0.093750
f-	-r	0.031250
f.	.i	0.027735
f.	.j	0.015408
f.	.l	0.004622
f.	.m	0.012327
f.	.n	0.058552
f.	.o	0.052388
f.	.a	0.009245
f.	.b	0.018490
f.	.c	0.573190
f.	.d	0.053929
f.	.e	0.026194
f.	.f	0.032357
f.	.g	0.029276
f.	.p	0.012327
f.	.r	0.052388
f.	.s	0.010786
f.	.t	0.004622
f.	.u	0.001541
f.	.v	0.004622
fp	pr	0.097826
fp	ps	0.010870
fp	pv	0.021739
fp	pt	0.054348
fp	pu	0.010870
fp	pn	0.021739
fp	px	0.010870
fp	pb	0.032609
fp	pc	0.043478
fp	pa	0.119565
fp	pf	0.021739
fp	pd	0.010870
fp	pe	0.054348
fp	ph	0.021739
fp	pi	0.097826
fp	p.	0.119565
fp	po	0.141304
fp	pl	0.097826
fp	p-	0.010870
fq	qa	0.333333
fq	qp	0.333333
fq	qt	0.166667
fq	q.	0.166667
fr	ru	0.020541
fr	rc	0.000721
fr	rp	0.001081
fr	r1	0.000360
fr	rn	0.001441
fr	rd	0.000360
fr	r3	0.000360
fr	ry	0.001802
fr	r$	0.388108
fr	re	0.378378
fr	rf	0.000360
fr	rg	0.000360
fr	ra	0.078559
fr	rb	0.001081
fr	r-	0.001081
fr	rm	0.001802
fr	r.	0.011892
fr	ro	0.047568
fr	ri	0.063784
fr	rj	0.000360
fs	s0	0.005102
fs	s.	0.265306
fs	s-	0.015306
fs	sy	0.010204
fs	ss	0.025510
fs	sr	0.005102
fs	sp	0.030612
fs	sw	0.025510
fs	sv	0.010204
fs	su	0.030612
fs	st	0.056122
fs	sk	0.025510
fs	sj	0.015306
fs	si	0.061224
fs	sh	0.051020
fs	so	0.030612
fs	sn	0.010204
fs	sm	0.035714
fs	sl	0.010204
fs	sc	0.056122
fs	sb	0.020408
fs	sa	0.076531
fs	sg	0.015306
fs	sf	0.020408
fs	se	0.066327
fs	sd	0.025510
ft	tz	0.001355
ft	tx	0.002710
ft	ty	0.039295
ft	tv	0.014905
ft	tw	0.107046
ft	tt	0.008130
ft	tu	0.008130
ft	tr	0.010840
ft	ts	0.074526
ft	tp	0.027100
ft	tn	0.006775
ft	to	0.044715
ft	tl	0.014905
ft	tm	0.009485
ft	tj	0.001355
ft	tk	0.010840
ft	th	0.066396
ft	ti	0.027100
ft	tf	0.009485
ft	tg	0.010840
ft	td	0.020325
ft	te	0.067751
ft	tb	0.020325
ft	tc	0.025745
ft	ta	0.043360
ft	t8	0.004065
ft	t9	0.001355
ft	t6	0.001355
ft	t4	0.005420
ft	t2	0.004065
ft	t3	0.002710
ft	t1	0.002710
ft	t.	0.287263
ft	t-	0.017615
fu	u8	0.001175
fu	u0	0.001175
fu	u-	0.002350
fu	u.	0.036428
fu	uy	0.002350
fu	ux	0.002350
fu	uz	0.011751
fu	uu	0.005875
fu	ut	0.104583
fu	uw	0.001175
fu	uq	0.001175
fu	up	0.005875
fu	us	0.081081
fu	ur	0.039953
fu	um	0.014101
fu	ul	0.172738
fu	uo	0.003525
fu	un	0.344301
fu	ui	0.001175
fu	uh	0.003525
fu	uk	0.016451
fu	uj	0.017626
fu	ue	0.024677
fu	ud	0.008226
fu	ug	0.005875
fu	uf	0.002350
fu	uc	0.079906
fu	ub	0.008226
fv	va	0.058824
fv	vb	0.058824
fv	vd	0.176471
fv	ve	0.058824
fv	vi	0.352941
fv	vn	0.058824
fv	vs	0.058824
fv	v.	0.058824
fv	vw	0.058824
fv	vz	0.058824
fw	we	0.135802
fw	wd	0.061728
fw	wc	0.012346
fw	wb	0.024691
fw	wa	0.160494
fw	wo	0.086420
fw	w.	0.271605
fw	wm	0.024691
fw	wp	0.024691
fw	wi	0.098765
fw	ws	0.024691
fw	wr	0.012346
fw	wl	0.012346
fw	wn	0.012346
fw	w0	0.012346
fw	w-	0.012346
fw	w2	0.012346
fx	xh	0.007634
fx	xi	0.022901
fx	xn	0.045802
fx	xo	0.022901
fx	xl	0.015267
fx	xm	0.030534
fx	xb	0.007634
fx	xc	0.083969
fx	xa	0.022901
fx	xf	0.015267
fx	xg	0.015267
fx	xd	0.022901
fx	xe	0.022901
fx	xx	0.022901
fx	xs	0.053435
fx	xp	0.061069
fx	xw	0.038168
fx	xt	0.045802
fx	xu	0.015267
fx	x.	0.328244
fx	x-	0.045802
fx	x2	0.007634
fx	x1	0.030534
fx	x6	0.007634
fx	x4	0.007634
fy	y-	0.016529
fy	y.	0.586777
fy	y1	0.008264
fy	y3	0.008264
fy	yi	0.033058
fy	yh	0.008264
fy	yj	0.008264
fy	ym	0.008264
fy	yl	0.008264
fy	yo	0.024793
fy	yn	0.016529
fy	ya	0.024793
fy	yc	0.033058
fy	yb	0.016529
fy	ye	0.024793
fy	yd	0.008264
fy	yy	0.024793
fy	yx	0.008264
fy	yp	0.024793
fy	ys	0.049587
fy	yr	0.016529
fy	yu	0.008264
fy	yt	0.008264
fy	yw	0.024793
fz	zl	0.048780
fz	zm	0.073171
fz	zn	0.073171
fz	zh	0.024390
fz	zj	0.024390
fz	z-	0.048780
fz	zd	0.048780
fz	ze	0.048780
fz	zg	0.024390
fz	z.	0.170732
fz	zb	0.048780
fz	za	0.073171
fz	zx	0.048780
fz	zy	0.024390
fz	zz	0.024390
fz	zu	0.024390
fz	zt	0.048780
fz	z5	0.024390
fz	zw	0.048780
fz	zp	0.024390
fz	zr	0.024390
fa	aa	0.004665
fa	ac	0.132362
fa	ab	0.035569
fa	ae	0.001166
fa	ad	0.007580
fa	ag	0.002332
fa	af	0.004082
fa	ai	0.053644
fa	ah	0.012828
fa	ak	0.018659
fa	aj	0.002332
fa	am	0.075219
fa	al	0.032653
fa	ao	0.002332
fa	an	0.191837
fa	aq	0.012828
fa	ap	0.009329
fa	as	0.157434
fa	ar	0.089796
fa	au	0.011662
fa	at	0.030904
fa	aw	0.004665
fa	av	0.025073
fa	ay	0.004665
fa	ax	0.018076
fa	az	0.004665
fa	a-	0.001749
fa	a.	0.051895
fb	b-	0.020408
fb	b.	0.095238
fb	b2	0.006803
fb	bd	0.020408
fb	be	0.074830
fb	bf	0.020408
fb	bg	0.020408
fb	ba	0.170068
fb	bb	0.020408
fb	bc	0.040816
fb	bl	0.054422
fb	bm	0.027211
fb	bn	0.006803
fb	bo	0.074830
fb	bi	0.068027
fb	bk	0.006803
fb	bt	0.020408
fb	bu	0.068027
fb	bw	0.006803
fb	bp	0.040816
fb	br	0.040816
fb	bs	0.068027
fb	bx	0.006803
fb	by	0.020408
fc	ci	0.039409
fc	ch	0.068966
fc	co	0.118227
fc	cn	0.019704
fc	cm	0.009852
fc	cl	0.068966
fc	cc	0.024631
fc	cb	0.029557
fc	ca	0.078818
fc	cg	0.009852
fc	cf	0.014778
fc	ce	0.034483
fc	cd	0.014778
fc	cy	0.004926
fc	cs	0.029557
fc	cr	0.014778
fc	cp	0.009852
fc	cw	0.014778
fc	cu	0.068966
fc	c.	0.246305
fc	c-	0.024631
fc	c8	0.004926
fc	c3	0.004926
fc	c2	0.044335
fd	d.	0.181818
fd	do	0.045455
fd	dl	0.022727
fd	dm	0.011364
fd	dj	0.011364
fd	di	0.147727
fd	dn	0.011364
fd	dg	0.011364
fd	dd	0.011364
fd	de	0.113636
fd	db	0.056818
fd	dc	0.079545
fd	da	0.136364
fd	d-	0.011364
fd	dz	0.022727
fd	dy	0.011364
fd	dt	0.011364
fd	du	0.022727
fd	dr	0.056818
fd	ds	0.011364
fd	dq	0.011364
fe	em	0.039269
fe	el	0.045362
fe	eo	0.004062
fe	en	0.064997
fe	ei	0.035884
fe	eh	0.008125
fe	ek	0.002031
fe	ej	0.000677
fe	ee	0.098849
fe	ed	0.029113
fe	eg	0.004739
fe	ef	0.004739
fe	ea	0.024374
fe	ec	0.048070
fe	eb	0.014218
fe	ey	0.002708
fe	ex	0.009479
fe	ez	0.001354
fe	eu	0.004739
fe	et	0.038592
fe	ew	0.010156
fe	ev	0.011510
fe	eq	0.002708
fe	ep	0.012187
fe	es	0.079892
fe	er	0.183480
fe	e-	0.006770
fe	e.	0.205823
fe	e8	0.001354
fe	e4	0.000677
fe	e7	0.000677
fe	e1	0.001354
fe	e3	0.001354
fe	e2	0.000677
ff	f1	0.002342
ff	f2	0.001171
ff	f4	0.001171
ff	f5	0.001171
ff	f8	0.001171
ff	f-	0.003513
ff	f.	0.122951
ff	fp	0.014052
ff	fr	0.011710
ff	fs	0.022248
ff	ft	0.011710
ff	fu	0.005855
ff	fv	0.001171
ff	fw	0.004684
ff	fy	0.010539
ff	fz	0.001171
ff	fa	0.057377
ff	fb	0.007026
ff	fc	0.010539
ff	fd	0.003513
ff	fe	0.166276
ff	ff	0.012881
ff	fg	0.008197
ff	fh	0.003513
ff	fi	0.442623
ff	fj	0.001171
ff	fk	0.002342
ff	fl	0.028103
ff	fm	0.014052
ff	fn	0.009368
ff	fo	0.016393
fg	gv	0.016393
fg	gu	0.049180
fg	gt	0.032787
fg	gr	0.065574
fg	g9	0.016393
fg	gx	0.049180
fg	ge	0.049180
fg	gd	0.016393
fg	gc	0.032787
fg	ga	0.295082
fg	go	0.131148
fg	g.	0.114754
fg	gl	0.049180
fg	gj	0.016393
fg	gi	0.016393
fg	gh	0.049180
fh	h-	0.018868
fh	hy	0.018868
fh	h2	0.018868
fh	hs	0.037736
fh	hq	0.018868
fh	hv	0.018868
fh	ht	0.018868
fh	hu	0.037736
fh	hj	0.018868
fh	hr	0.018868
fh	hi	0.037736
fh	hn	0.018868
fh	ho	0.226415
fh	hl	0.037736
fh	hm	0.113208
fh	hb	0.018868
fh	h.	0.113208
fh	ha	0.150943
fh	hc	0.018868
fh	he	0.037736
fi	iy	0.000363
fi	ix	0.015977
fi	iz	0.003268
fi	iq	0.000726
fi	ip	0.003994
fi	is	0.034858
fi	ir	0.092229
fi	iu	0.001089
fi	it	0.066449
fi	iw	0.001089
fi	iv	0.011983
fi	ii	0.000726
fi	ih	0.000363
fi	ik	0.005084
fi	ij	0.001089
fi	im	0.005447
fi	il	0.268337
fi	io	0.003994
fi	in	0.185185
fi	ia	0.012709
fi	ic	0.111474
fi	ib	0.006899
fi	ie	0.047204
fi	id	0.016340
fi	ig	0.018155
fi	if	0.005447
fi	i8	0.000363
fi	i1	0.000363
fi	i2	0.000363
fi	i4	0.000363
fi	i-	0.001452
fi	i.	0.022513
fi	i$	0.054103
fj	jy	0.025641
fj	j1	0.025641
fj	j9	0.051282
fj	jz	0.025641
fj	j-	0.076923
fj	jt	0.051282
fj	ju	0.025641
fj	jv	0.025641
fj	jn	0.051282
fj	js	0.102564
fj	jl	0.025641
fj	jm	0.051282
fj	j.	0.051282
fj	jo	0.025641
fj	ji	0.025641
fj	jj	0.051282
fj	jk	0.076923
fj	jf	0.025641
fj	jg	0.025641
fj	ja	0.102564
fj	jc	0.076923
fk	kc	0.041667
fk	ka	0.125000
fk	ke	0.041667
fk	kj	0.041667
fk	ki	0.166667
fk	ko	0.125000
fk	k.	0.166667
fk	k-	0.083333
fk	kn	0.083333
fk	kr	0.083333
fk	ky	0.041667
fl	lf	0.001328
fl	ld	0.002656
fl	le	0.078353
fl	lc	0.002656
fl	la	0.247012
fl	l.	0.033201
fl	lo	0.183267
fl	ll	0.001328
fl	lk	0.002656
fl	lh	0.001328
fl	li	0.220452
fl	lv	0.025232
fl	lw	0.002656
fl	lt	0.001328
fl	lu	0.043825
fl	ls	0.005312
fl	lp	0.001328
fl	l1	0.001328
fl	l3	0.001328
fl	ly	0.143426
fm	m$	0.263889
fm	m-	0.023148
fm	m.	0.291667
fm	m2	0.004630
fm	me	0.041667
fm	md	0.004630
fm	mg	0.009259
fm	mf	0.004630
fm	ma	0.120370
fm	mc	0.009259
fm	ml	0.009259
fm	mo	0.078704
fm	mn	0.004630
fm	mi	0.023148
fm	mu	0.023148
fm	mt	0.013889
fm	mw	0.004630
fm	mp	0.009259
fm	ms	0.023148
fm	mr	0.013889
fm	my	0.013889
fm	mx	0.004630
fm	mz	0.004630
fn	ni	0.054054
fn	nn	0.027027
fn	n.	0.175676
fn	no	0.081081
fn	na	0.283784
fn	nb	0.027027
fn	ne	0.175676
fn	nf	0.013514
fn	np	0.027027
fn	nr	0.013514
fn	nt	0.027027
fn	nu	0.027027
fn	nv	0.013514
fn	nm	0.054054
fo	o.	0.051113
fo	o-	0.003023
fo	o$	0.279472
fo	o7	0.000275
fo	o1	0.000275
fo	oo	0.070349
fo	on	0.041495
fo	om	0.005221
fo	ol	0.025556
fo	ok	0.002473
fo	oj	0.001099
fo	oi	0.001099
fo	oh	0.000824
fo	og	0.006595
fo	of	0.001649
fo	oe	0.001649
fo	od	0.002198
fo	oc	0.017862
fo	ob	0.006595
fo	oa	0.000824
fo	oz	0.001374
fo	oy	0.000275
fo	ox	0.034900
fo	ow	0.002198
fo	ov	0.000550
fo	ou	0.022259
fo	ot	0.025556
fo	os	0.015114
fo	or	0.373454
fo	oq	0.001099
fo	op	0.003572
y-	-e	0.022801
y-	-d	0.071661
y-	-g	0.045603
y-	-f	0.052117
y-	-a	0.048860
y-	-c	0.052117
y-	-b	0.045603
y-	-m	0.091205
y-	-l	0.042345
y-	-o	0.061889
y-	-n	0.029316
y-	-i	0.013029
y-	-h	0.035831
y-	-k	0.013029
y-	-j	0.013029
y-	-u	0.009772
y-	-t	0.081433
y-	-w	0.039088
y-	-v	0.029316
y-	-p	0.071661
y-	-s	0.065147
y-	-r	0.035831
y-	-y	0.003257
y-	-x	0.003257
y-	-z	0.003257
y-	-3	0.006515
y-	-2	0.013029
y.	.h	0.002040
y.	.i	0.028785
y.	.j	0.006573
y.	.k	0.001133
y.	.l	0.002720
y.	.m	0.007253
y.	.n	0.048051
y.	.o	0.033545
y.	.a	0.006800
y.	.b	0.008160
y.	.c	0.722575
y.	.d	0.012239
y.	.e	0.013826
y.	.f	0.005666
y.	.g	0.011333
y.	.x	0.000680
y.	.p	0.017452
y.	.r	0.029918
y.	.s	0.008840
y.	.t	0.023345
y.	.u	0.005893
y.	.v	0.002720
y.	.w	0.000453
y9	91	0.500000
y9	90	0.250000
y9	99	0.250000
y8	88	0.312500
y8	8.	0.562500
y8	80	0.125000
y1	11	0.100000
y1	10	0.125000
y1	13	0.075000
y1	12	0.125000
y1	15	0.025000
y1	16	0.100000
y1	19	0.100000
y1	18	0.100000
y1	1s	0.025000
y1	1.	0.225000
y0	00	0.250000
y0	01	0.166667
y0	07	0.083333
y0	05	0.166667
y0	08	0.250000
y0	0.	0.083333
y3	39	0.034483
y3	38	0.034483
y3	30	0.068966
y3	36	0.379310
y3	35	0.034483
y3	3k	0.068966
y3	3.	0.137931
y3	3-	0.034483
y3	3d	0.206897
y2	24	0.236364
y2	2t	0.018182
y2	26	0.018182
y2	20	0.163636
y2	21	0.090909
y2	22	0.018182
y2	2s	0.036364
y2	2e	0.018182
y2	28	0.036364
y2	29	0.018182
y2	2p	0.036364
y2	2g	0.018182
y2	2a	0.018182
y2	2b	0.036364
y2	2c	0.018182
y2	2l	0.036364
y2	2m	0.018182
y2	2.	0.163636
y5	58	0.142857
y5	57	0.142857
y5	51	0.142857
y5	50	0.285714
y5	52	0.142857
y5	5.	0.142857
y4	4y	0.086957
y4	4u	0.217391
y4	4s	0.086957
y4	4p	0.043478
y4	4.	0.173913
y4	4k	0.043478
y4	4h	0.043478
y4	4f	0.130435
y4	4g	0.043478
y4	40	0.043478
y4	4c	0.043478
y4	4a	0.043478
y7	77	0.200000
y7	7.	0.600000
y7	7s	0.100000
y7	78	0.100000
y6	61	0.222222
y6	62	0.111111
y6	66	0.222222
y6	6.	0.333333
y6	67	0.111111
24	48	0.001905
24	49	0.001905
24	46	0.001905
24	47	0.078095
24	44	0.011429
24	42	0.022857
24	43	0.005714
24	40	0.005714
24	41	0.007619
24	4.	0.672381
24	4-	0.009524
24	4$	0.003810
24	4x	0.009524
24	4v	0.007619
24	4w	0.003810
24	4t	0.013333
24	4u	0.001905
24	4r	0.001905
24	4s	0.015238
24	4p	0.003810
24	4n	0.005714
24	4o	0.013333
24	4l	0.003810
24	4m	0.003810
24	4k	0.001905
24	4h	0.043810
24	4i	0.005714
24	4f	0.001905
24	4g	0.001905
24	4d	0.007619
24	4e	0.001905
24	4b	0.009524
24	4c	0.007619
24	4a	0.011429
25	5d	0.014493
25	59	0.014493
25	58	0.144928
25	5z	0.014493
25	55	0.072464
25	54	0.043478
25	5w	0.014493
25	56	0.014493
25	51	0.043478
25	50	0.072464
25	5t	0.014493
25	5p	0.014493
25	5.	0.362319
25	5h	0.014493
25	5j	0.043478
25	5r	0.014493
25	52	0.028986
25	5c	0.043478
25	5b	0.014493
26	6n	0.021739
26	6d	0.043478
26	6s	0.021739
26	6.	0.369565
26	60	0.021739
26	62	0.043478
26	63	0.152174
26	64	0.108696
26	65	0.130435
26	67	0.021739
26	69	0.065217
27	7g	0.025000
27	7f	0.025000
27	7d	0.025000
27	7b	0.025000
27	7.	0.425000
27	7p	0.025000
27	77	0.075000
27	76	0.025000
27	75	0.025000
27	73	0.075000
27	72	0.050000
27	71	0.025000
27	70	0.025000
27	7r	0.025000
27	7s	0.025000
27	79	0.050000
27	78	0.050000
20	02	0.053232
20	03	0.026616
20	00	0.250951
20	01	0.235741
20	06	0.003802
20	07	0.011407
20	04	0.007605
20	05	0.015209
20	08	0.015209
20	09	0.011407
20	0$	0.007605
20	0.	0.178707
20	0-	0.007605
20	0r	0.003802
20	0s	0.007605
20	0p	0.030418
20	0v	0.003802
20	0w	0.003802
20	0t	0.011407
20	0z	0.003802
20	0x	0.003802
20	0y	0.003802
20	0c	0.007605
20	0a	0.007605
20	0g	0.003802
20	0d	0.015209
20	0j	0.019011
20	0k	0.003802
20	0h	0.003802
20	0i	0.003802
20	0m	0.038023
21	1q	0.005495
21	1p	0.005495
21	1s	0.054945
21	1r	0.010989
21	1t	0.005495
21	1w	0.016484
21	1v	0.005495
21	1y	0.005495
21	1x	0.005495
21	1a	0.005495
21	1c	0.049451
21	1e	0.005495
21	1d	0.005495
21	1g	0.016484
21	1f	0.016484
21	1i	0.010989
21	1h	0.010989
21	1j	0.005495
21	1m	0.005495
21	1l	0.005495
21	1o	0.005495
21	1n	0.005495
21	11	0.076923
21	10	0.016484
21	13	0.016484
21	12	0.038462
21	15	0.010989
21	14	0.021978
21	17	0.049451
21	16	0.032967
21	19	0.021978
21	18	0.076923
21	1$	0.005495
21	1-	0.005495
21	1.	0.362637
22	24	0.064815
22	25	0.037037
22	26	0.018519
22	27	0.018519
22	20	0.074074
22	21	0.037037
22	22	0.129630
22	23	0.111111
22	28	0.046296
22	29	0.009259
22	2$	0.009259
22	2-	0.009259
22	2.	0.259259
22	2v	0.009259
22	2w	0.009259
22	2s	0.037037
22	2x	0.009259
22	2y	0.009259
22	2z	0.018519
22	2d	0.009259
22	2e	0.018519
22	2f	0.009259
22	2g	0.009259
22	2m	0.018519
22	2n	0.018519
23	3y	0.003968
23	3x	0.003968
23	3s	0.007937
23	3r	0.007937
23	3p	0.031746
23	3w	0.007937
23	3v	0.007937
23	3u	0.007937
23	3t	0.015873
23	3j	0.007937
23	3i	0.023810
23	3h	0.015873
23	3n	0.003968
23	3m	0.003968
23	3c	0.015873
23	3b	0.007937
23	3a	0.011905
23	3g	0.003968
23	3f	0.011905
23	3e	0.007937
23	3d	0.015873
23	39	0.003968
23	38	0.011905
23	33	0.031746
23	32	0.003968
23	31	0.015873
23	30	0.011905
23	37	0.003968
23	36	0.019841
23	35	0.011905
23	34	0.083333
23	3.	0.547619
23	3-	0.023810
23	3$	0.003968
28	8h	0.019608
28	8q	0.019608
28	8.	0.333333
28	8b	0.019608
28	8c	0.058824
28	8f	0.019608
28	8g	0.019608
28	8$	0.019608
28	8z	0.019608
28	88	0.117647
28	8s	0.019608
28	83	0.039216
28	80	0.098039
28	81	0.058824
28	86	0.039216
